example_id,statement,legal_passages,label,score 
q-148,"Trường hợp người lao động gây thiệt hại không nghiêm trọng do sơ suất với giá trị không quá 10 tháng lương tối thiểu vùng do Chính phủ công bố được áp dụng tại nơi người lao động làm việc thì người lao động phải bồi thường nhiều nhất là 03 tháng tiền lương và bị khấu trừ hằng tháng vào lương và không được quá 30% tiền lương thực trả hằng tháng của người lao động sau khi trích nộp các khoản bảo hiểm xã hội bắt buộc, bảo hiểm y tế, bảo hiểm thất nghiệp, thuế thu nhập cá nhân.","3. Mức khấu trừ tiền lương hằng tháng không được quá 30% tiền lương thực trả hằng tháng của người lao động sau khi trích nộp các khoản bảo hiểm xã hội bắt buộc, bảo hiểm y tế, bảo hiểm thất nghiệp, thuế thu nhập cá nhân.",Yes,30.667699356649102
q-148,"Trường hợp người lao động gây thiệt hại không nghiêm trọng do sơ suất với giá trị không quá 10 tháng lương tối thiểu vùng do Chính phủ công bố được áp dụng tại nơi người lao động làm việc thì người lao động phải bồi thường nhiều nhất là 03 tháng tiền lương và bị khấu trừ hằng tháng vào lương và không được quá 30% tiền lương thực trả hằng tháng của người lao động sau khi trích nộp các khoản bảo hiểm xã hội bắt buộc, bảo hiểm y tế, bảo hiểm thất nghiệp, thuế thu nhập cá nhân.",Trường hợp người lao động gây thiệt hại không nghiêm trọng do sơ suất với giá trị không quá 10 tháng lương tối thiểu vùng do Chính phủ công bố được áp dụng tại nơi người lao động làm việc thì người lao động phải bồi thường nhiều nhất là 03 tháng tiền lương và bị khấu trừ hằng tháng vào lương theo quy định tại khoản 3 Điều 102 của Bộ luật này,Yes,43.023746945586076
q-6,Phương pháp giáo dục phải bồi dưỡng cho người học ý chí vươn lên.,"2. Phương pháp giáo dục phải khoa học, phát huy tính tích cực, tự giác, chủ động, tư duy sáng tạo của người học; bồi dưỡng cho người học năng lực tự học và hợp tác, khả năng thực hành, lòng say mê học tập và ý chí vươn lên.",Yes,5.14966644199731
q-344,Hôn nhân chấm dứt kể từ thời điểm 3 năm sau khi vợ hoặc chồng chết.,"Thời điểm chấm dứt hôn nhân

Hôn nhân chấm dứt kể từ thời điểm vợ hoặc chồng chết",No,3.4223665415674667
q-280,Người đã công khai hứa thưởng phải có nghĩa vụ trả thưởng cho người đã thực hiện công việc theo yêu cầu(bao gồm cả việc vi phạm pháp luật) của người hứa thưởng.,"Hứa thưởng

1. Người đã công khai hứa thưởng phải trả thưởng cho người đã thực hiện công việc theo yêu cầu của người hứa thưởng",No,10.982175384757934
q-338,"Chồng không có quyền yêu cầu ly hôn trong trường hợp vợ đang có thai, sinh con hoặc đang nuôi con dưới 12 tháng tuổi.","3. Chồng không có quyền yêu cầu ly hôn trong trường hợp vợ đang có thai, sinh con hoặc đang nuôi con dưới 12 tháng tuổi.",Yes,18.604117053035456
q-593,"Trong thời gian tập sự, ngoài nghĩa vụ tuân thủ các quy định của pháp luật về luật sư và hành nghề luật sư, người tập sự hành nghề luật sư không còn nghĩa vụ nào khác.","Nghĩa vụ của người tập sự

1. Tuân thủ các quy định của pháp luật về luật sư và hành nghề luật sư",No,13.798216328592845
q-416,Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất 3 năm hành nghề liên tục hoặc 6 năm hành nghề kể từ ngày được cấp thẻ luật sư.,"3. Điều kiện thành lập tổ chức hành nghề luật sư:

a) Luật sư thành lập hoặc tham gia thành lập tổ chức hành nghề luật sư phải có ít nhất hai năm hành nghề liên tục làm việc theo hợp đồng lao động cho tổ chức hành nghề luật sư hoặc hành nghề với tư cách cá nhân theo hợp đồng lao động cho cơ quan, tổ chức theo quy định của Luật này",No,14.29046520787744
q-501,Người muốn tập sự hành nghề luật sư có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự trong trường hợp không có khả năng tài chính để đóng góp cho tổ chức hành nghề luật sư.,"2. Trong trường hợp người muốn tập sự hành nghề luật sư không thỏa thuận được với tổ chức hành nghề luật sư về việc nhận tập sự thì có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự. Trong thời hạn mười ngày, kể từ ngày nhận được đề nghị, Ban chủ nhiệm Đoàn luật sư có trách nhiệm xem xét, phân công một tổ chức hành nghề luật sư nhận người đó vào tập sự; trong trường hợp tổ chức hành nghề luật sư từ chối phải thông báo bằng văn bản cho Đoàn luật sư và nêu rõ lý do",No,20.482323003064348
q-105,"Trong trường hợp chấm dứt hợp đồng lao động đơn phương theo quy định tại điểm d,e thuộc khoản 1 của điều 36, Bộ luật Lao động 2019 thì người sử dụng lao động không phải báo trước cho người lao động",3. Khi đơn phương chấm dứt hợp đồng lao động quy định tại điểm d và điểm e khoản 1 Điều này thì người sử dụng lao động không phải báo trước cho người lao động.,Yes,24.18972717425272
q-169,Người vượt quá mức cần thiết khi phòng vệ chính đáng không phải chịu trách nhiệm hình sự.,Người có hành vi vượt quá giới hạn phòng vệ chính đáng phải chịu trách nhiệm hình sự theo quy định của Bộ luật này.,No,7.378696503098159
q-454,"Một trong những nghĩa vụ của luật sư là cung cấp các dịch vụ pháp lý cho người nghèo và tham gia các hội thảo, hội nghị góp ý các dự án luật.","b) Nghiêm chỉnh chấp hành nội quy và các quy định có liên quan trong quan hệ với các cơ quan tiến hành tố tụng; có thái độ hợp tác, tôn trọng người tiến hành tố tụng mà luật sư tiếp xúc khi hành nghề",No,6.03864036116207
q-69,"Khi có người đến lưu trú, thành viên hộ gia đình, người đại diện cơ sở chữa bệnh, cơ sở lưu trú du lịch và các cơ sở khác có chức năng lưu trú có trách nhiệm thông báo việc lưu trú với cơ quan đăng ký cư trú.","Thông báo lưu trú

1. Khi có người đến lưu trú, thành viên hộ gia đình, người đại diện cơ sở chữa bệnh, cơ sở lưu trú du lịch và các cơ sở khác có chức năng lưu trú có trách nhiệm thông báo việc lưu trú với cơ quan đăng ký cư trú; trường hợp người đến lưu trú tại chỗ ở của cá nhân, hộ gia đình mà cá nhân, thành viên hộ gia đình không có mặt tại chỗ ở đó thì người đến lưu trú có trách nhiệm thông báo việc, lưu trú với cơ quan đăng ký cư trú",Yes,37.13646846259195
q-221,Người không hứa hẹn trước nhưng tiêu thụ tài sản từ 100.000.000 đồng đến 300.000.000 đồng do người khác phạm tội mà có thì sẽ bị phạt tù từ 3 đến 7 năm.,"Tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có

1. Người nào không hứa hẹn trước mà chứa chấp, tiêu thụ tài sản biết rõ là do người khác phạm tội mà có, thì bị phạt tiền từ 10.000.000 đồng đến 100.000.000 đồng, phạt cải tạo không giam giữ đến 03 năm hoặc phạt tù từ 06 tháng đến 03 năm",Yes,25.646524319497995
q-492,Người muốn tập sự hành nghề luật sư cần lựa chọn và thỏa thuận với một luật sư chính thức để tập sự hành nghề luật sư.,"Nhận tập sự hành nghề luật sư

1. Người muốn tập sự hành nghề luật sư lựa chọn và thỏa thuận với một tổ chức hành nghề luật sư để tập sự hành nghề luật sư. Tổ chức hành nghề luật sư nhận tập sự cấp Giấy xác nhận về việc nhận tập sự hành nghề luật sư theo mẫu ban hành kèm theo Thông tư này (Mẫu TP-LS-01) và cử luật sư đáp ứng đủ điều kiện theo quy định tại khoản 1 Điều 14 của Luật luật sư và Điều 12 của Thông tư này hướng dẫn người muốn tập sự hành nghề luật sư",No,7.974310642913927
q-44,Nhà nước có chính sách và biện pháp đồng bộ để giới hạn quyền tự do cư trú của công dân.,"Bảo đảm việc thực hiện quyền tự do cư trú của công dân và quản lý cư trú

1. Nhà nước có chính sách và biện pháp đồng bộ để bảo đảm việc thực hiện quyền tự do cư trú của công dân",No,8.28823550294991
q-452,"Theo quy định của Luật Luật sư và văn bản hướng dẫn thi hành, cơ sở đào tạo nghề luật sư là cơ sở đào tạo nghề luật sư không thuộc Liên đoàn luật sư Việt Nam.","Cơ sở đào tạo nghề luật sư

1. Cơ sở đào tạo nghề luật sư quy định tại Khoản 3 Điều 12 của Luật luật sư bao gồm Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư thuộc Liên đoàn luật sư Việt Nam",No,12.454055720678674
q-154,"Năm 2022, tuổi nghỉ hưu của người lao động nam trong điều kiện lao động bình thường là đủ 60 tuổi 06 tháng.","Kể từ năm 2021, tuổi nghỉ hưu của người lao động trong điều kiện lao động bình thường là đủ 60 tuổi 03 tháng đối với lao động nam và đủ 55 tuổi 04 tháng đối với lao động nữ; sau đó, cứ mỗi năm tăng thêm 03 tháng đối với lao động nam và 04 tháng đối với lao động nữ",Yes,13.42762663702893
q-400,Dịch vụ pháp lý của luật sư không bao gồm hoạt động đại diện ngoài tố tụng cho khách hàng.,"Dịch vụ pháp lý của luật sư

Dịch vụ pháp lý của luật sư bao gồm tham gia tố tụng, tư vấn pháp luật, đại diện ngoài tố tụng cho khách hàng và các dịch vụ pháp lý khác.",No,3.6302737714153297
q-34,"Nhà giáo không có nhiệm vụ phải bảo vệ các quyền, lợi ích chính đáng của người học.","3. Giữ gìn phẩm chất, uy tín, danh dự của nhà giáo; tôn trọng, đối xử công bằng với người học; bảo vệ các quyền, lợi ích chính đáng của người học",No,8.189591862400551
q-142,Nếu sử dụng từ 10 người lao động trở lên thì nội quy lao động phải được đăng ký tại cơ quan chuyên môn về lao động thuộc Ủy ban nhân dân cấp tỉnh nơi người sử dụng lao động đăng ký kinh doanh.,"Đăng ký nội quy lao động

1. Người sử dụng lao động sử dụng từ 10 người lao động trở lên phải đăng ký nội quy lao động tại cơ quan chuyên môn về lao động thuộc Ủy ban nhân dân cấp tỉnh nơi người sử dụng lao động đăng ký kinh doanh",Yes,13.168850195923874
q-166,Người đồng phạm luôn phải chịu trách nhiệm hình sự tương đương với người thực hiện hành vi tội phạm.,4. Người đồng phạm không phải chịu trách nhiệm hình sự về hành vi vượt quá của người thực hành.,No,7.364624358091068
q-22,Giáo dục mầm non là cấp học đầu tiên trong hệ thống giáo dục quốc dân.,"Vị trí, vai trò và mục tiêu của giáo dục mầm non

1. Giáo dục mầm non là cấp học đầu tiên trong hệ thống giáo dục quốc dân, đặt nền móng cho sự phát triển toàn diện con người Việt Nam, thực hiện việc nuôi dưỡng, chăm sóc, giáo dục trẻ em từ 03 tháng tuổi đến 06 tuổi",Yes,4.937911353953787
q-118,"Tiền lương, trợ cấp, nâng lương, thưởng, bữa ăn và các chế độ khác cũng là một nội dung trong thương lượng tập thể.","Nội dung thương lượng tập thể

Các bên thương lượng lựa chọn một hoặc một số nội dung sau để tiến hành thương lượng tập thể:

1. Tiền lương, trợ cấp, nâng lương, thưởng, bữa ăn và các chế độ khác",Yes,19.032161433087445
q-25,"Giáo dục nghề nghiệp không nhằm đáp ứng nhu cầu nhân lực trực tiếp trong sản xuất, kinh doanh và dịch vụ.","Các trình độ đào tạo giáo dục nghề nghiệp

Giáo dục nghề nghiệp đào tạo trình độ sơ cấp, trình độ trung cấp, trình độ cao đẳng và chương trình đào tạo nghề nghiệp khác cho người học, đáp ứng nhu cầu nhân lực trực tiếp trong sản xuất, kinh doanh và dịch vụ.",No,3.602875478800874
q-445,"Sở Kế hoạch và Đầu tư không có thẩm quyền thu hồi Giấy phép thành lập của chi nhánh, công ty luật nước ngoài.","3. Sở Tư pháp quyết định thu hồi Giấy đăng ký hoạt động của chi nhánh, công ty luật nước ngoài và theo dõi, giám sát chi nhánh, công ty luật nước ngoài trong việc thực hiện các thủ tục quy định tại Khoản 2 và Khoản 3 Điều 39 của Nghị định này.",Yes,7.440279588992673
q-517,Thời gian tập sự hành nghề luật sư là 12 tháng kể từ ngày đăng ký tập sự tại Tổ chức hành nghề luật sư.,"Thời gian tập sự hành nghề luật sư

1. Thời gian tập sự hành nghề luật sư là mười hai tháng kể từ ngày Ban chủ nhiệm Đoàn luật sư ra quyết định về việc đăng ký tập sự hành nghề luật sư; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 2 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là bốn tháng; người được giảm thời gian tập sự hành nghề luật sư theo quy định tại khoản 3 Điều 16 của Luật luật sư thì thời gian tập sự hành nghề luật sư là sáu tháng",No,11.306770912421179
q-82,Độ tuổi của người lao động là từ 18 tuổi trừ một số trường hợp được quy định.,"Độ tuổi lao động tối thiểu của người lao động là đủ 15 tuổi, trừ trường hợp quy định tại Mục 1 Chương XI của Bộ luật này",No,14.000600271757985
q-449,"Theo quy định của Luật Luật sư và văn bản hướng dẫn thi hành, cơ sở đào tạo nghề luật sư là Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư không thuộc Liên đoàn luật sư Việt Nam.","Cơ sở đào tạo nghề luật sư

1. Cơ sở đào tạo nghề luật sư quy định tại Khoản 3 Điều 12 của Luật luật sư bao gồm Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư thuộc Liên đoàn luật sư Việt Nam",No,19.749195035489848
q-562,Mỗi luật sư hướng dẫn được hướng dẫn không giới hạn số lượng người tập sự.,"Tổ chức hành nghề luật sư phân công luật sư hướng dẫn người tập sự hành nghề luật sư. Luật sư hướng dẫn tập sự phải là người có ít nhất ba năm kinh nghiệm hành nghề luật sư và không thuộc trường hợp đang trong thời gian bị xử lý kỷ luật theo quy định tại khoản 1 Điều 85 của Luật này. Tại cùng một thời điểm, một luật sư không được hướng dẫn quá ba người tập sự",No,5.131637026049593
q-135,"Theo quy định tại khoản 3 Điều 107, Bộ luật Lao động 2019, người sử dụng lao động phải thông báo bằng văn bản cho cơ quan chuyên môn về lao động thuộc Ủy ban nhân dân cấp huyện.","4. Khi tổ chức làm thêm giờ theo quy định tại khoản 3 Điều này, người sử dụng lao động phải thông báo bằng văn bản cho cơ quan chuyên môn về lao động thuộc Ủy ban nhân dân cấp tỉnh",No,32.08294328355489
q-453,Một trong những nghĩa vụ của luật sư là không được từ chối các hợp đồng dịch vụ pháp lý đối với người nghèo và phải tham gia các khóa học do Đoàn luật sư tổ chức.,"Quyền, nghĩa vụ của luật sư[18]

1. Luật sư có các quyền sau đây:

a) Được pháp luật bảo đảm quyền hành nghề luật sư theo quy định của Luật này và quy định của pháp luật có liên quan",No,6.668283453859826
q-544,Chứng chỉ hành nghề luật sư không bị thu hồi khi bị kết án và bản án đã có hiệu lực pháp luật.,i) Bị kết án mà bản án đã có hiệu lực pháp luật,No,17.009568560598375
q-61,Chỗ ở là nhà ở đã có quyết định phá dỡ của cơ quan nhà nước có thẩm quyền không được đăng ký thường trú mới.,5. Chỗ ở là nhà ở đã có quyết định phá dỡ của cơ quan nhà nước có thẩm quyền.,Yes,11.399679406507984
q-306,"Trong trường hợp vợ, chồng đang xin ly hôn thì nếu một người chết thì người còn sống không có quyền được thừa kế di sản của người đã chết.","2. Trường hợp vợ, chồng xin ly hôn mà chưa được hoặc đã được Tòa án cho ly hôn bằng bản án hoặc quyết định chưa có hiệu lực pháp luật, nếu một người chết thì người còn sống vẫn được thừa kế di sản",No,6.772353159611313
q-327,Việc lựa chọn nơi cư trú của vợ chồng do vợ chồng thỏa thuận.,"Lựa chọn nơi cư trú của vợ chồng

Việc lựa chọn nơi cư trú của vợ chồng do vợ chồng thỏa thuận, không bị ràng buộc bởi phong tục, tập quán, địa giới hành chính.",Yes,3.465884015728598
q-248,"Hợp đồng làm thay đổi quyền, nghĩa vụ dân sự được coi là giao dịch dân sự.","Giao dịch dân sự

Giao dịch dân sự là hợp đồng hoặc hành vi pháp lý đơn phương làm phát sinh, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.",Yes,3.0960070654334513
q-46,Công dân có nghĩa vụ thực hiện việc đăng ký cư trú theo quy định của Luật cư trú và quy định khác của pháp luật có liên quan.,"Nghĩa vụ của công dân về cư trú

1. Thực hiện việc đăng ký cư trú theo quy định của Luật này và quy định khác của pháp luật có liên quan",Yes,11.133055693238825
q-59,"Trong thời hạn 07 ngày liên tiếp kể từ ngày nhận được hồ sơ đầy đủ và hợp lệ, cơ quan đăng ký cư trú có trách nhiệm thẩm định, cập nhật thông tin về nơi thường trú mới của người đăng ký vào Cơ sở dữ liệu về cư trú và thông báo cho người đăng ký về việc đã cập nhật thông tin đăng ký thường trú; trường hợp từ chối đăng ký thì phải trả lời bằng văn bản và nêu rõ lý do.","3. Trong thời hạn 07 ngày làm việc kể từ ngày nhận được hồ sơ đầy đủ và hợp lệ, cơ quan đăng ký cư trú có trách nhiệm thẩm định, cập nhật thông tin về nơi thường trú mới của người đăng ký vào Cơ sở dữ liệu về cư trú và thông báo cho người đăng ký về việc đã cập nhật thông tin đăng ký thường trú; trường hợp từ chối đăng ký thì phải trả lời bằng văn bản và nêu rõ lý do",No,41.01846856574618
q-245,Tài sản bao gồm bất động sản và động sản.,2. Tài sản bao gồm bất động sản và động sản. Bất động sản và động sản có thể là tài sản hiện có và tài sản hình thành trong tương lai.,Yes,3.0127078039846746
q-108,Việc cho thôi việc đối với người lao động theo quy định tại Điều 42 này chỉ được tiến hành sau khi đã trao đổi ý kiến với tổ chức đại diện người lao động tại cơ sở đối với nơi có tổ chức đại diện người lao động tại cơ sở mà người lao động là thành viên và thông báo trước 30 ngày cho Ủy ban nhân dân cấp huyện và cho người lao động.,6. Việc cho thôi việc đối với người lao động theo quy định tại Điều này chỉ được tiến hành sau khi đã trao đổi ý kiến với tổ chức đại diện người lao động tại cơ sở đối với nơi có tổ chức đại diện người lao động tại cơ sở mà người lao động là thành viên và thông báo trước 30 ngày cho Ủy ban nhân dân cấp tỉnh và cho người lao động.,No,61.801364856194034
q-497,Người muốn tập sự hành nghề luật sư chỉ cần giúp việc cho một tổ chức hành nghề luật sư hoặc một luật sư chính thức để tập sự hành nghề luật sư.,"2. Trong trường hợp người muốn tập sự hành nghề luật sư không thỏa thuận được với tổ chức hành nghề luật sư về việc nhận tập sự thì có thể đề nghị Ban chủ nhiệm Đoàn luật sư giới thiệu tổ chức hành nghề luật sư để tập sự. Trong thời hạn mười ngày, kể từ ngày nhận được đề nghị, Ban chủ nhiệm Đoàn luật sư có trách nhiệm xem xét, phân công một tổ chức hành nghề luật sư nhận người đó vào tập sự; trong trường hợp tổ chức hành nghề luật sư từ chối phải thông báo bằng văn bản cho Đoàn luật sư và nêu rõ lý do",No,6.17807915103605
q-457,Mức thù lao luật sư tham gia tố tụng trong vụ án hình sự được tính theo số ngày tham gia tố tụng.,"Mức trần thù lao luật sư tham gia tố tụng trong vụ án hình sự

1. Mức thù lao luật sư tham gia tố tụng trong vụ án hình sự do khách hàng và văn phòng luật sư, công ty luật thỏa thuận trong hợp đồng dịch vụ pháp lý dựa trên các căn cứ quy định tại Khoản 1 Điều 55 của Luật luật sư và được tính theo giờ hoặc tính trọn gói theo vụ việc, nhưng mức cao nhất cho 01 giờ làm việc của luật sư không được vượt quá 0,3 lần mức lương cơ sở do Chính phủ quy định",No,13.28845952090155
q-212,Đối với người xâm nhập vào mạng máy tính và tổn hại đến dữ liệu bí mật của nhà nước có thể phạt tù từ 7 đến 12 năm.,"Tội xâm nhập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác

1. Người nào cố ý vượt qua cảnh báo, mã truy cập, tường lửa, sử dụng quyền quản trị của người khác hoặc bằng phương thức khác xâm nhập trái phép vào mạng máy tính, mạng viễn thông hoặc phương tiện điện tử của người khác chiếm quyền điều khiển; can thiệp vào chức năng hoạt động của phương tiện điện tử; lấy cắp, thay đổi, hủy hoại, làm giả dữ liệu hoặc sử dụng trái phép các dịch vụ, thì bị phạt tiền từ 50.000.000 đồng đến 300.000.000 đồng hoặc phạt tù từ 01 năm đến 05 năm",Yes,16.161845467878592
q-296,Di chúc bằng văn bản có tổng cộng 4 loại khác nhau được quy định tại điều 628 bộ luật dân sự năm 2015.,4. Di chúc bằng văn bản có chứng thực.,Yes,1.8733595076795326
q-172,Miễn trách nhiệm hình sự đối với người được đại xá.,"3. Người thực hiện tội phạm ít nghiêm trọng hoặc tội phạm nghiêm trọng do vô ý gây thiệt hại về tính mạng, sức khỏe, danh dự, nhân phẩm hoặc tài sản của người khác và được người bị hại hoặc người đại diện của người bị hại tự nguyện hòa giải và đề nghị miễn trách nhiệm hình sự, thì có thể được miễn trách nhiệm hình sự.",Yes,2.6882793963317946
q-152,"Người lao động chưa thành niên không được làm các công việc như sản xuất, kinh doanh cồn, rượu, bia, thuốc lá, chất tác động đến tinh thần hoặc chất gây nghiện khác hoặc Nấu, thổi, đúc, cán, dập, hàn kim loại.","b) Sản xuất, kinh doanh cồn, rượu, bia, thuốc lá, chất tác động đến tinh thần hoặc chất gây nghiện khác",Yes,32.91631767499531
q-147,"Phạt tiền, cắt lương thay việc xử lý kỷ luật lao động là được phép trong khi xử lý kỷ luật lao động.","2. Phạt tiền, cắt lương thay việc xử lý kỷ luật lao động",No,8.585063515891884
q-97,Tiền lương trong thời gian thử việc của người lao động ít nhất phải bằng 85% mức lương của công việc đó,"Tiền lương thử việc

Tiền lương của người lao động trong thời gian thử việc do hai bên thỏa thuận nhưng ít nhất phải bằng 85% mức lương của công việc đó.",Yes,5.507056815505519
q-386,"Chính phủ không có quyền quy định điều kiện của tổ chức, cá nhân hoạt động tư vấn lập quy hoạch, kế hoạch sử dụng đất.","2. Chính phủ quy định điều kiện của tổ chức, cá nhân hoạt động tư vấn lập quy hoạch, kế hoạch sử dụng đất.",No,7.216731974022002
q-54,Vợ và chồng luôn có cùng nơi cư trú.,"2. Vợ, chồng có thể có nơi cư trú khác nhau theo thỏa thuận hoặc theo quy định của pháp luật có liên quan.",No,1.7194964851185977
q-447,"Theo quy định của Luật Luật sư và văn bản hướng dẫn thi hành, cơ sở đào tạo nghề luật sư là Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư thuộc Liên đoàn luật sư Việt Nam.","Cơ sở đào tạo nghề luật sư

1. Cơ sở đào tạo nghề luật sư quy định tại Khoản 3 Điều 12 của Luật luật sư bao gồm Học viện Tư pháp thuộc Bộ Tư pháp và cơ sở đào tạo nghề luật sư thuộc Liên đoàn luật sư Việt Nam",Yes,19.749195035489848
q-523,"Theo quy định của Luật Luật sư, thì thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng kiểm tra do Bộ Giáo dục và Đào tạo thành lập.",Người được miễn tập sự hành nghề luật sư theo quy định tại khoản 1 Điều 16 của Luật này thì không phải tham dự kiểm tra kết quả tập sự hành nghề luật sư,No,6.347262883419955
q-197,"Người làm, tàng trữ, vận chuyển, lưu hành tiền giả sẽ bị phạt tù từ 03 năm đến 07 năm.","Tội làm, tàng trữ, vận chuyển, lưu hành tiền giả

1. Người nào làm, tàng trữ, vận chuyển, lưu hành tiền giả, thì bị phạt tù từ 03 năm đến 07 năm",Yes,10.92940068787222
q-259,Khi tài sản chung đã được phân chia cho các chủ sở hữu chung thì sở hữu chung vẫn sẽ tiếp tục được duy trì.,2. Một trong số các chủ sở hữu chung được hưởng toàn bộ tài sản chung,No,6.347959016682616
q-43,Nhà nước có chính sách và biện pháp đồng bộ để bảo đảm việc thực hiện quyền tự do cư trú của công dân.,"Bảo đảm việc thực hiện quyền tự do cư trú của công dân và quản lý cư trú

1. Nhà nước có chính sách và biện pháp đồng bộ để bảo đảm việc thực hiện quyền tự do cư trú của công dân",Yes,10.393760224981916
q-420,"Luật sư hành nghề với tư cách cá nhân là luật sư làm việc không ký hợp đồng hoặc không thành lập, tham gia thành lập bất kỳ tổ chức hành nghề luật sư nào.","“ Luật sư hành nghề với tư cách cá nhân

1. Luật sư hành nghề với tư cách cá nhân là luật sư làm việc theo hợp đồng lao động cho cơ quan, tổ chức không phải là tổ chức hành nghề luật sư",No,5.713476933214155
q-565,Công ty luật trách nhiệm hữu hạn hai thành viên trở lên có thể chuyển đổi sang hình thức Công ty luật hợp danh và Công ty luật trách nhiệm hữu hạn một thành viên.,"Chuyển đổi công ty luật trách nhiệm hữu hạn và công ty luật hợp danh

1. Công ty luật trách nhiệm hữu hạn một thành viên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn hai thành viên trở lên. Công ty luật trách nhiệm hữu hạn hai thành viên trở lên có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn một thành viên. Công ty luật trách nhiệm hữu hạn có thể chuyển đổi sang hình thức công ty luật hợp danh. Công ty luật hợp danh có thể chuyển đổi sang hình thức công ty luật trách nhiệm hữu hạn",Yes,36.37526661643842
q-591,"Trong thời gian tập sự, ngoài nghĩa vụ tuân thủ các quy định của pháp luật về luật sư và hành nghề luật sư, người tập sự hành nghề luật sư còn có nghĩa vụ lập thời khóa biểu tập sự, trong đó ghi chép đầy đủ số lần tham gia tố tụng, đại diện ngoài tố tụng, tư vấn pháp luật và thực hiện dịch vụ pháp lý khác cho khách hàng.","Nghĩa vụ của người tập sự

1. Tuân thủ các quy định của pháp luật về luật sư và hành nghề luật sư",No,16.466393872282136
q-560,Mỗi luật sư hướng dẫn chỉ được hướng dẫn không quá năm người tập sự tại cùng một thời điểm.,"Tổ chức hành nghề luật sư phân công luật sư hướng dẫn người tập sự hành nghề luật sư. Luật sư hướng dẫn tập sự phải là người có ít nhất ba năm kinh nghiệm hành nghề luật sư và không thuộc trường hợp đang trong thời gian bị xử lý kỷ luật theo quy định tại khoản 1 Điều 85 của Luật này. Tại cùng một thời điểm, một luật sư không được hướng dẫn quá ba người tập sự",No,13.547555361948444
q-545,"Chứng chỉ hành nghề luật sư không bị thu hồi khi được tuyển dụng, bổ nhiệm là cán bộ, công chức, viên chức.","b) Được tuyển dụng, bổ nhiệm làm cán bộ, công chức, viên chức; sĩ quan, quân nhân chuyên nghiệp, công nhân quốc phòng trong cơ quan, đơn vị thuộc Quân đội nhân dân; sĩ quan, hạ sĩ quan, công nhân trong cơ quan, đơn vị thuộc Công an nhân dân",No,10.04353074564293
q-206,Cưỡng bức trẻ nhỏ dưới 13 tuổi sử dụng trái phép ma túy sẽ bị phạt tù 15 năm đến 20 năm.,"Tội cưỡng bức người khác sử dụng trái phép chất ma túy

1. Người nào dùng vũ lực, đe dọa dùng vũ lực hoặc dùng thủ đoạn khác uy hiếp tinh thần của người khác để buộc họ phải sử dụng trái phép chất ma túy trái với ý muốn của họ, thì bị phạt tù từ 02 năm đến 07 năm",Yes,11.341830403339989
q-399,Dịch vụ pháp lý của luật sư không bao gồm hoạt động tư vấn pháp luật.,"Dịch vụ pháp lý của luật sư

Dịch vụ pháp lý của luật sư bao gồm tham gia tố tụng, tư vấn pháp luật, đại diện ngoài tố tụng cho khách hàng và các dịch vụ pháp lý khác.",No,2.6439352372949383
q-578,"Chỉ cần không hoạt động tại trụ sở đã đăng kí trong thời hạn 6 tháng liên tục, kể từ ngày được cấp Giấy đăng kí hoạt động, tổ chức hành nghề luật sư sẽ bị thu hồi Giấy đăng ký hoạt động.","c) Không đăng ký mã số thuế trong thời hạn 01 năm, kể từ ngày được cấp Giấy đăng ký hoạt động",No,19.23724599547627
q-521,"Theo quy định của Luật Luật sư, thì thẩm quyền tổ chức kiểm tra kết quả tập sự hành nghề luật sư là Hội đồng kiểm tra do Học viện Tư pháp thành lập.",Người được miễn tập sự hành nghề luật sư theo quy định tại khoản 1 Điều 16 của Luật này thì không phải tham dự kiểm tra kết quả tập sự hành nghề luật sư,No,6.347262883419955
q-558,"Khi hành nghề, luật sư được phép tiết lộ thông tin về vụ việc về khách hàng mà mình biết được một cách tùy ý.","Bí mật thông tin

1. Luật sư không được tiết lộ thông tin về vụ, việc, về khách hàng mà mình biết được trong khi hành nghề, trừ trường hợp được khách hàng đồng ý bằng văn bản hoặc pháp luật có quy định khác",No,4.444828598868464
