text,label
"luật thanh niên 2020: chính sách về khởi nghiệp: khuyến khích, tạo môi trường thuận lợi để thanh niên khởi nghiệp sáng tạo ứng dụng khoa học và công nghệ.",1
"luật du lịch 2017: nguyên tắc phát triển du lịch: bảo đảm chủ quyền quốc gia, quốc phòng, an ninh, trật tự, an toàn xã hội, mở rộng quan hệ đối ngoại và hội nhập quốc tế, quảng bá hình ảnh đất nước, con người việt nam.",1
"luật tiếp cận thông tin 2016: quyền và nghĩa vụ của công dân trong việc tiếp cận thông tin: công dân có quyền:: không được cung cấp thông tin đầy đủ, chính xác, kịp thời;",0
"luật tổ chức viện kiểm sát nhân dân 2014: nhiệm vụ, quyền hạn của viện kiểm sát nhân dân khi kiểm sát xét xử vụ án hình sự: kháng nghị bản án, quyết định của tòa án có vi phạm nghiêm trọng về thủ tục tố tụng.",1
"luật an ninh mạng 2018: nguyên tắc bảo vệ an ninh mạng: hệ thống thông tin quan trọng về an ninh quốc gia không được thẩm định, chứng nhận đủ điều kiện về an ninh mạng trước khi đưa vào vận hành, sử dụng; thường xuyên kiểm tra, giám sát về an ninh mạng trong quá trình sử dụng và  kịp thời ứng phó, khắc phục sự cố an ninh mạng.",0
"luật trọng tài thương mại 2010: khiếu nại và giải quyết khiếu nại quyết định của hội đồng trọng tài về việc không có thỏa thuận trọng tài, thỏa thuận trọng tài vô hiệu, thỏa thuận trọng tài không thể thực hiện không được, thẩm quyền của hội đồng trọng tài: trong trường hợp không đồng ý với quyết định của hội đồng trọng tài quy định tại điều 43 của luật này, trong thời hạn 05 ngày làm việc, kể từ ngày nhận được quyết định của hội đồng trọng tài, các bên có quyền gửi đơn yêu cầu toà án có thẩm quyền xem xét lại quyết định của hội đồng trọng tài. bên khiếu nại phải đồng thời thông báo việc khiếu nại cho hội đồng trọng tài.",0
"luật thanh tra 2022: nhiệm vụ, quyền hạn của chánh thanh tra sở: lãnh đạo thanh tra sở thực hiện nhiệm vụ, quyền hạn theo quy định của luật này và quy định khác của pháp luật có liên quan;",1
"luật thanh tra 2022: nhiệm vụ, quyền hạn của thanh tra tỉnh: trong lĩnh vực thanh tra, thanh tra tỉnh giúp ủy ban nhân dân cùng cấp quản lý nhà nước về công tác thanh tra và có nhiệm vụ, quyền hạn sau đây:: hướng dẫn nghiệp vụ thanh tra đối với thanh tra sở, thanh tra huyện; tổ chức bồi dưỡng nghiệp vụ cho công chức thanh tra của tỉnh, thành phố trực thuộc trung ương;",1
bộ luật dân sự 2015: thực hiện hợp đồng vì lợi ích của người thứ ba: bên có quyền cũng có thể yêu cầu bên có nghĩa vụ thực hiện hợp đồng vì lợi ích của người thứ ba.,1
luật tố tụng hành chính 2015: tranh luận tại phiên tòa phúc thẩm: trường hợp đương sự không có người bảo vệ quyền và lợi ích hợp pháp của mình thì họ tự mình tranh luận.,1
"luật viên chức 2010: trách nhiệm đào tạo, bồi dưỡng viên chức: đơn vị sự nghiệp công lập có trách nhiệm xây dựng và tổ chức thực hiện kế hoạch đào tạo, bồi dưỡng viên chức.",1
"luật trọng tài thương mại 2010: thành lập hội đồng trọng tài vụ việc: trong thời hạn 30 ngày, kể từ ngày bị đơn nhận không được đơn khởi kiện của nguyên đơn, bị đơn phải chọn trọng tài viên và thông báo cho nguyên đơn biết trọng tài viên mà mình chọn. hết thời hạn này, nếu bị đơn không thông báo cho nguyên đơn tên trọng tài viên mà mình chọn và các bên không có thoả thuận khác về việc chỉ định trọng tài viên, thì nguyên đơn có quyền yêu cầu tòa án có thẩm quyền chỉ định trọng tài viên cho bị đơn;",0
"luật tố tụng hành chính 2015: nhiệm vụ, quyền hạn của thẩm phán trong giai đoạn chuẩn bị xét xử: lập hồ sơ vụ án.",1
"luật tố tụng hành chính 2015: nhiệm vụ, quyền hạn của kiểm sát viên: nghiên cứu hồ sơ vụ án; xác minh, thu thập tài liệu, chứng cứ theo quy định tại khoản 6 điều 84 của luật này;",1
bộ luật dân sự 2015: những trường hợp thừa kế theo pháp luật: thừa kế theo pháp luật không được áp dụng trong trường hợp sau đây:: không có di chúc;,0
"luật du lịch 2017: quyền và nghĩa vụ của tổ chức, cá nhân kinh doanh vận tải khách du lịch: gắn biển hiệu vận tải khách du lịch ở nơi dễ nhận biết trên phương tiện vận tải.",1
"luật dầu khí 2022: cơ sở tiến hành hoạt động dầu khí: thủ tướng chính phủ phê duyệt danh mục các lô dầu khí và danh mục các lô dầu khí điều chỉnh trên cơ sở đề xuất của tập đoàn dầu khí việt nam và kết quả thẩm định, báo cáo của bộ công thương.",1
"luật điện ảnh 2022: cấp giấy phép phân loại phim: giấy phép phân loại phim do bộ văn hóa, thể thao và du lịch, ủy ban nhân dân cấp tỉnh cấp có giá trị trong toàn quốc.",1
"luật phòng, chống bạo lực gia đình 2022: trách nhiệm của chính quyền địa phương các cấp : chỉ đạo, tổ chức thực hiện nội dung quản lý nhà nước về phòng, chống bạo lực gia đình theo thẩm quyền tại địa phương.",1
luật viên chức 2010: xin thôi giữ chức vụ quản lý hoặc miễn nhiệm đối với viên chức quản lý: viên chức quản lý có thể xin thôi giữ chức vụ quản lý hoặc không được miễn nhiệm nếu thuộc một trong các trường hợp sau:: vì lý do khác.,0
"luật du lịch 2017: kinh doanh đại lý lữ hành: trường hợp khách du lịch mua chương trình du lịch thông qua đại lý lữ hành thì hợp đồng lữ hành không được giao kết giữa khách du lịch và doanh nghiệp kinh doanh dịch vụ lữ hành giao đại lý; trong hợp đồng phải ghi tên, địa chỉ của đại lý lữ hành.",0
"luật viên chức 2010: quy định đối với viên chức bị truy cứu trách nhiệm hình sự : viên chức bị tòa án kết án phạt tù mà được hưởng án treo hoặc bị tòa án kết án về hành vi tham nhũng thì bị buộc thôi việc, kể từ ngày bản án, quyết định của tòa án có hiệu lực pháp luật.",0
"luật điện ảnh 2022: phổ biến phim trong rạp chiếu phim: cơ sở điện ảnh phổ biến phim trong rạp chiếu phim có quyền sau đây:: ngăn chặn việc sao chép, ghi âm, ghi hình, truyền phát phim trái quy định của pháp luật;",1
"luật viên chức 2010: nghĩa vụ chung của viên chức: tu dưỡng, rèn luyện đạo đức nghề nghiệp, thực hiện quy tắc ứng xử của viên chức.",1
luật điện ảnh 2022: quyền và nghĩa vụ của cơ sở điện ảnh sản xuất phim: nghĩa vụ của cơ sở điện ảnh sản xuất phim bao gồm:: tuân thủ quy định của luật này và quy định khác của pháp luật có liên quan.,1
"bộ luật dân sự 2015: xác lập quyền sở hữu đối với tài sản vô chủ, tài sản không xác định không được chủ sở hữu: sau 01 năm, kể từ ngày thông báo công khai mà không xác định được ai là chủ sở hữu tài sản là động sản thì quyền sở hữu đối với động sản đó thuộc về người phát hiện tài sản.",0
"luật hôn nhân và gia đình 2014: quyền, nghĩa vụ của bên mang thai hộ vì mục đích nhân đạo: bên mang thai hộ có quyền yêu cầu bên nhờ mang thai hộ thực hiện việc hỗ trợ, chăm sóc sức khỏe sinh sản.",1
"bộ luật dân sự 2015: hậu quả pháp lý của hành vi đại diện: trường hợp người đại diện biết hoặc phải biết việc xác lập hành vi đại diện là do bị nhầm lẫn, bị lừa dối, bị đe dọa, cưỡng ép mà vẫn xác lập, thực hiện hành vi thì không làm phát sinh quyền, nghĩa vụ đối với người không được đại diện, trừ trường hợp người được đại diện biết hoặc phải biết về việc này mà không phản đối.",0
"hiến pháp 2013: uỷ ban thường vụ quốc hội có những nhiệm vụ và quyền hạn sau đây:: quyết định tổng động viên hoặc động viên cục bộ; ban bố, bãi bỏ tình trạng khẩn cấp trong cả nước hoặc ở từng địa phương;",1
luật tố tụng hành chính 2015: thủ tục xét xử vắng mặt tất cả những người tham gia tố tụng: hội đồng xét xử tiến hành nghị án và tuyên án theo quy định của luật này.,1
"hiến pháp 2013: 1. người bị buộc tội không được coi là không có tội cho đến khi được chứng minh theo trình tự luật định và có bản án kết tội của tòa án đã có hiệu lực pháp luật.: người bị bắt, tạm giữ, tạm giam, khởi tố, điều tra, truy tố, xét xử, thi hành án trái pháp luật có quyền được bồi thường thiệt hại về vật chất, tinh thần và phục hồi danh dự. người vi phạm pháp luật trong việc bắt, giam, giữ, khởi tố, điều tra, truy tố, xét xử, thi hành án gây thiệt hại cho người khác phải bị xử lý theo pháp luật.",0
luật viên chức 2010: nghĩa vụ của viên chức trong hoạt động nghề nghiệp: chấp hành sự phân công công tác của người có thẩm quyền.,1
"luật điện ảnh 2022: thành lập quỹ hỗ trợ phát triển điện ảnh: quỹ hỗ trợ phát triển điện ảnh là quỹ tài chính nhà nước ngoài ngân sách được nhà nước hỗ trợ vốn điều lệ, thành lập và hoạt động theo quy định của pháp luật; có khả năng tài chính độc lập; có nguồn thu, nhiệm vụ chi không trùng với nguồn thu, nhiệm vụ chi của ngân sách nhà nước; có tư cách pháp nhân, có con dấu, tài khoản riêng, do thủ tướng chính phủ quyết định thành lập, phê duyệt điều lệ tổ chức và hoạt động.",1
"luật thanh tra 2022: trình tự, thủ tục tiến hành một cuộc thanh tra hành chính: tiến hành thanh tra trực tiếp, bao gồm các bước sau đây:: thu thập thông tin, tài liệu liên quan đến nội dung thanh tra;",1
"luật hôn nhân và gia đình 2014: phương thức cấp dưỡng: các bên có thể thỏa thuận thay đổi phương thức cấp dưỡng, tạm ngừng cấp dưỡng trong trường hợp người có nghĩa vụ cấp dưỡng lâm vào tình trạng khó khăn về kinh tế mà không có khả năng thực hiện nghĩa vụ cấp dưỡng; nếu không thỏa thuận không được thì yêu cầu tòa án giải quyết.",0
"bộ luật dân sự 2015: quyền của người quản lý di sản: người đang chiếm hữu, sử dụng, quản lý di sản quy định tại khoản 2 điều 616 của bộ luật này có quyền sau đây:: không được thanh toán chi phí bảo quản di sản.",0
luật tố tụng hành chính 2015: thời hạn kháng cáo: đối với trường hợp đương sự đã tham gia phiên tòa nhưng vắng mặt khi tòa án tuyên án mà không có lý do chính đáng thì thời hạn kháng cáo kể từ ngày tuyên án.,1
"luật tổ chức viện kiểm sát nhân dân 2014: ủy ban kiểm sát viện kiểm sát nhân dân cấp cao: ủy ban kiểm sát ban hành nghị quyết khi thực hiện thẩm quyền tại khoản 3 điều này. nghị quyết của ủy ban kiểm sát phải không được quá nửa tổng số thành viên biểu quyết tán thành; trường hợp biểu quyết ngang nhau thì thực hiện theo phía có ý kiến của viện trưởng. nếu viện trưởng không nhất trí với ý kiến của đa số thành viên ủy ban kiểm sát thì thực hiện theo quyết định của đa số, nhưng có quyền báo cáo viện trưởng viện kiểm sát nhân dân tối cao.",0
"bộ luật dân sự 2015: người được công chứng, chứng thực di chúc: người có quyền, nghĩa vụ về tài sản liên quan tới nội dung di chúc.",0
"luật tố tụng hành chính 2015: kế thừa quyền, nghĩa vụ tố tụng hành chính: trường hợp người bị kiện là người có thẩm quyền trong cơ quan, tổ chức mà cơ quan, tổ chức đó hợp nhất, sáp nhập, chia, tách, giải thể thì người tiếp nhận quyền, nghĩa vụ của người đó tham gia tố tụng.",1
"bộ luật dân sự 2015: thực hiện hợp đồng khi hoàn cảnh thay đổi cơ bản: trường hợp các bên không thể thỏa thuận không được về việc sửa đổi hợp đồng trong một thời hạn hợp lý, một trong các bên có thể yêu cầu tòa án:: sửa đổi hợp đồng để cân bằng quyền và lợi ích hợp pháp của các bên do hoàn cảnh thay đổi cơ bản.",0
"luật điện ảnh 2022: chính sách của nhà nước về phát triển điện ảnh, công nghiệp điện ảnh: nhà nước có chính sách huy động các nguồn lực, thực hiện các biện pháp bảo đảm môi trường đầu tư, kinh doanh lành mạnh, phát triển thị trường điện ảnh, tạo điều kiện thuận lợi cho các tổ chức, cá nhân tham gia hoạt động điện ảnh để xây dựng ngành công nghiệp điện ảnh gắn với phát triển kinh tế - xã hội và hội nhập quốc tế.",1
"bộ luật dân sự 2015: quyền của bên nhận cầm cố: không được cho thuê, cho mượn, khai thác công dụng tài sản cầm cố và hưởng hoa lợi, lợi tức từ tài sản cầm cố, nếu có thỏa thuận.",0
"luật tố tụng hành chính 2015: thủ tục phúc thẩm đối với quyết định của tòa án cấp sơ thẩm bị kháng cáo, kháng nghị: một thành viên hội đồng xét xử phúc thẩm xét quyết định bị kháng cáo, kháng nghị trình bày tóm tắt nội dung quyết định sơ thẩm bị kháng cáo, kháng nghị, nội dung của kháng cáo, kháng nghị và tài liệu, chứng cứ kèm theo (nếu có).",1
bộ luật dân sự 2015: quyền đòi lại tài sản: chủ sở hữu không có quyền đòi lại tài sản từ sự chiếm hữu của chủ thể đang có quyền khác đối với tài sản đó.,1
"luật tổ chức viện kiểm sát nhân dân 2014: kiểm tra viên: kiểm tra viên có những nhiệm vụ, quyền hạn sau đây:: thực hiện các nhiệm vụ, quyền hạn khác theo sự phân công của viện trưởng.",1
"luật dầu khí 2022: áp dụng luật dầu khí, các luật có liên quan, pháp luật nước ngoài, thông lệ công nghiệp dầu khí quốc tế: trường hợp có quy định khác nhau giữa luật dầu khí và luật khác về cùng một vấn đề cụ thể liên quan đến điều tra cơ bản về dầu khí và hoạt động dầu khí thì áp dụng luật dầu khí, bao gồm:: thẩm quyền, trình tự, thủ tục đầu tư dự án dầu khí;",1
"bộ luật dân sự 2015: quyền về cấp, thoát nước qua bất động sản liền kề: trường hợp do vị trí tự nhiên của bất động sản mà việc cấp, thoát nước buộc phải qua một bất động sản khác thì chủ sở hữu bất động sản có nước chảy qua phải dành một lối cấp, thoát nước thích hợp, được cản trở hoặc ngăn chặn dòng nước chảy.",0
luật tố tụng hành chính 2015: thủ tục phiên tòa giám đốc thẩm: trường hợp xét xử theo quy định tại điểm b khoản 1 điều 266 của luật này thì phiên tòa xét xử của toàn thể ủy ban thẩm phán tòa án nhân dân cấp cao phải có ít nhất hai phần ba tổng số thành viên tham gia; quyết định của ủy ban thẩm phán phải không được quá nửa tổng số thành viên biểu quyết tán thành.,0
bộ luật dân sự 2015: tên gọi của pháp nhân: tên gọi của pháp nhân không phải thể hiện rõ loại hình tổ chức của pháp nhân và phân biệt với các pháp nhân khác trong cùng một lĩnh vực hoạt động.,0
"luật tố tụng hành chính 2015: quyền, nghĩa vụ của người bị tố cáo: người bị tố cáo có các nghĩa vụ sau đây:: chấp hành quyết định xử lý của cơ quan, tổ chức, cá nhân có thẩm quyền;",1
"luật trọng tài thương mại 2010: nội dung, hình thức và hiệu lực của phán quyết trọng tài: phán quyết trọng tài phải không được lập bằng văn bản và có các nội dung chủ yếu sau đây:: phân bổ chi phí trọng tài và các chi phí khác có liên quan;",0
"luật thanh tra 2022: ban hành kết luận thanh tra: kết luận thanh tra không phải bảo đảm tính chính xác, khách quan, khả thi và bao gồm các nội dung chủ yếu sau đây:: biện pháp xử lý theo thẩm quyền và kiến nghị giải pháp, biện pháp xử lý, khắc phục hậu quả (nếu có) để bảo đảm lợi ích của nhà nước, quyền và lợi ích hợp pháp của đối tượng thanh tra, của cơ quan, tổ chức, cá nhân có liên quan;",0
"bộ luật dân sự 2015: trách nhiệm về nghĩa vụ dân sự của nhà nước cộng hòa xã hội chủ nghĩa việt nam, cơ quan nhà nước ở trung ương, ở địa phương trong quan hệ dân sự với một bên là nhà nước, pháp nhân, cá nhân nước ngoài: nhà nước cộng hòa xã hội chủ nghĩa việt nam, cơ quan nhà nước ở trung ương, ở địa phương chịu trách nhiệm về nghĩa vụ dân sự do mình xác lập với nhà nước, pháp nhân, cá nhân nước ngoài trong trường hợp sau đây:: nhà nước cộng hòa xã hội chủ nghĩa việt nam, cơ quan nhà nước ở trung ương, ở địa phương từ bỏ quyền miễn trừ.",1
"luật giáo dục 2019: chương trình giáo dục: chuẩn kiến thức, kỹ năng, yêu cầu cần đạt về phẩm chất và năng lực người học quy định trong chương trình giáo dục phải không được cụ thể hóa thành sách giáo khoa đối với giáo dục phổ thông; giáo trình và tài liệu giảng dạy đối với giáo dục nghề nghiệp, giáo dục đại học. sách giáo khoa, giáo trình và tài liệu giảng dạy phải đáp ứng yêu cầu về phương pháp giáo dục.",0
luật giáo dục 2019: giải thích từ ngữ: phổ cập giáo dục là quá trình tổ chức hoạt động giáo dục để mọi công dân trong độ tuổi đều không được học tập và đạt đến trình độ học vấn nhất định theo quy định của pháp luật.,0
"hiến pháp 2013: 1. ở nước cộng hòa xã hội chủ nghĩa việt nam, các quyền con người, quyền công dân về chính trị, dân sự, kinh tế, văn hóa, xã hội không được công nhận, tôn trọng, bảo vệ, bảo đảm theo hiến pháp và pháp luật.: quyền con người, quyền công dân chỉ có thể bị hạn chế theo quy định của luật trong trường hợp cần thiết vì lý do quốc phòng, an ninh quốc gia, trật tự, an toàn xã hội, đạo đức xã hội, sức khỏe của cộng đồng.",0
luật trọng tài thương mại 2010: hiệu lực thi hành: các thỏa thuận trọng tài không được ký kết trước ngày luật này có hiệu lực được thực hiện theo các quy định của pháp luật tại thời điểm ký thỏa thuận trọng tài.,0
luật viên chức 2010: đơn phương chấm dứt hợp đồng làm việc: viên chức làm việc theo hợp đồng làm việc không xác định thời hạn có quyền đơn phương chấm dứt hợp đồng nhưng không phải thông báo bằng văn bản cho người đứng đầu đơn vị sự nghiệp công lập biết trước ít nhất 45 ngày; trường hợp viên chức ốm đau hoặc bị tai nạn đã điều trị 06 tháng liên tục thì phải báo trước ít nhất 03 ngày.,0
luật thanh tra 2022: căn cứ ra quyết định thanh tra: căn cứ khác có liên quan theo quy định của luật.,1
"bộ luật dân sự 2015: quyền của bên nhận cầm cố: yêu cầu người đang chiếm hữu, sử dụng trái pháp luật tài sản cầm cố trả lại tài sản đó.",1
"luật viên chức 2010: biệt phái viên chức: viên chức không được cử biệt phái đến miền núi, biên giới, hải đảo, vùng sâu vùng xa, vùng dân tộc thiểu số, vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn được hưởng chính sách hỗ trợ theo quy định của chính phủ.",0
"luật phòng, chống ma túy 2021: trách nhiệm của cơ sở giáo dục: tổ chức thực hiện chương trình giáo dục về phòng, chống ma túy; phổ biến, giáo dục pháp luật về phòng, chống ma túy cho học sinh, sinh viên, học viên; quản lý chặt chẽ, ngăn chặn học sinh, sinh viên, học viên vi phạm pháp luật về phòng, chống ma túy.",1
luật điện ảnh 2022: phân loại phim: phim được phân loại theo nội dung để phổ biến phù hợp với độ tuổi người xem hoặc được phép phổ biến như sau:: loại p: phim được phép phổ biến đến người xem ở mọi độ tuổi;,0
"luật tổ chức viện kiểm sát nhân dân 2014: quyền và trách nhiệm của cơ quan, tổ chức, cá nhân đối với hoạt động của viện kiểm sát nhân dân: khi có căn cứ cho rằng hành vi, quyết định của viện kiểm sát nhân dân không có căn cứ, trái pháp luật thì cơ quan điều tra, cơ quan không được giao nhiệm vụ tiến hành một số hoạt động điều tra, tòa án và cơ quan thi hành án có quyền kiến nghị, yêu cầu viện kiểm sát nhân dân xem xét lại. viện kiểm sát nhân dân phải giải quyết, trả lời theo quy định của pháp luật.",0
"luật tố tụng hành chính 2015: thẩm quyền của tòa án cấp tỉnh: khiếu kiện quyết định hành chính, hành vi hành chính của bộ, cơ quan ngang bộ, cơ quan thuộc chính phủ, văn phòng chủ tịch nước, văn phòng quốc hội, kiểm toán nhà nước, tòa án nhân dân tối cao, viện kiểm sát nhân dân tối cao và quyết định hành chính, hành vi hành chính của người có thẩm quyền trong cơ quan đó mà người khởi kiện có nơi cư trú, nơi làm việc hoặc trụ sở trên cùng phạm vi địa giới hành chính với tòa án; trường hợp người khởi kiện không có nơi cư trú, nơi làm việc hoặc trụ sở trên lãnh thổ việt nam thì thẩm quyền giải quyết thuộc tòa án nơi cơ quan, người có thẩm quyền ra quyết định hành chính, có hành vi hành chính;",1
"luật tố tụng hành chính 2015: biên bản phiên họp kiểm tra việc giao nộp, tiếp cận, công khai chứng cứ; biên bản đối thoại: biên bản đối thoại không phải có các nội dung sau đây:: ý kiến của các đương sự hoặc người đại diện hợp pháp của đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự;",0
"luật thanh tra 2022: xử lý chồng chéo, trùng lặp trong hoạt động thanh tra: chồng chéo, trùng lặp trong hoạt động giữa các cơ quan thanh tra không được xử lý như sau:: chồng chéo, trùng lặp giữa hoạt động của thanh tra tỉnh với thanh tra sở hoặc thanh tra huyện thì chánh thanh tra tinh trao đổi với chánh thanh tra sở hoặc chánh thanh tra huyện để xử lý; trường hợp không thống nhất được thì thanh tra tỉnh tiến hành thanh tra;",0
"luật giáo dục 2019: hiệu trưởng: hiệu trưởng là người chịu trách nhiệm quản lý, điều hành các hoạt động của nhà trường, do cơ quan có thẩm quyền bổ nhiệm hoặc công nhận.",1
"bộ luật dân sự 2015: chủ thể trong quan hệ dân sự có sự tham gia của hộ gia đình, tổ hợp tác, tổ chức khác không có tư cách pháp nhân: trường hợp thành viên của hộ gia đình, tổ hợp tác, tổ chức khác không có tư cách pháp nhân tham gia quan hệ dân sự được các thành viên khác ủy quyền làm người đại diện thì thành viên đó là chủ thể của quan hệ dân sự do mình xác lập, thực hiện.",0
"luật an ninh mạng 2018: bảo vệ trẻ em trên không gian mạng: trẻ em có quyền không được bảo vệ, tiếp cận thông tin, tham gia hoạt động  xã hội, vui chơi, giải trí, giữ bí mật cá nhân, đời sống riêng tư và các quyền khác khi tham gia trên không gian mạng.",0
"bộ luật dân sự 2015: giao tài sản thuê khoán: khi giao tài sản thuê khoán, các bên không phải lập biên bản đánh giá tình trạng của tài sản thuê khoán và xác định giá trị tài sản thuê khoán.",0
luật tiếp cận thông tin 2016: giám sát việc bảo đảm thực hiện quyền tiếp cận thông tin: mặt trận tổ quốc việt nam và các tổ chức thành viên có trách nhiệm giám sát xã hội việc bảo đảm thực hiện quyền tiếp cận thông tin của công dân.,1
"luật giáo dục 2019: nội dung quản lý nhà nước về giáo dục: huy động, quản lý, sử dụng các nguồn lực để phát triển sự nghiệp giáo dục.",1
"luật tố tụng hành chính 2015: sự có mặt của đương sự, người bảo vệ quyền và lợi ích hợp pháp của đương sự, người giám định, người phiên dịch và người làm chứng: tòa án triệu tập hợp lệ lần thứ hai, người kháng cáo, người có quyền lợi, nghĩa vụ liên quan đến việc kháng cáo, kháng nghị, người bảo vệ quyền và lợi ích hợp pháp của họ không phải có mặt tại phiên tòa, nếu vắng mặt không vì sự kiện bất khả kháng, trở ngại khách quan thì xử lý như sau:: đối với người kháng cáo mà không có người đại diện tham gia phiên tòa thì bị coi là từ bỏ việc kháng cáo và tòa án ra quyết định đình chỉ việc xét xử phúc thẩm đối với bản án, quyết định hoặc phần bản án, quyết định của tòa án cấp sơ thẩm có kháng cáo của người kháng cáo vắng mặt;",0
bộ luật dân sự 2015: đại diện theo pháp luật của pháp nhân: người đại diện theo pháp luật của pháp nhân bao gồm:: người không được pháp nhân chỉ định theo điều lệ;,0
"luật tố tụng hành chính 2015: nghị án: hội đồng xét xử không phải thông báo cho những người có mặt tại phiên tòa và người tham gia tố tụng vắng mặt tại phiên tòa biết ngày, giờ và địa điểm tuyên án; nếu hội đồng xét xử đã thực hiện việc thông báo mà có người tham gia tố tụng vắng mặt thì hội đồng xét xử vẫn tiến hành việc tuyên án theo quy định tại điều 195 của luật này.",0
bộ luật dân sự 2015: cầm cố tài sản: cầm cố tài sản là việc một bên (sau đây gọi là bên cầm cố) giao tài sản thuộc quyền sở hữu của mình cho bên kia (sau đây gọi là bên nhận cầm cố) để bảo đảm thực hiện nghĩa vụ.,1
"luật tổ chức viện kiểm sát nhân dân 2014: giám sát hoạt động của viện kiểm sát nhân dân: quốc hội, các cơ quan của quốc hội, đại biểu quốc hội, đoàn đại biểu quốc hội, hội đồng nhân dân, đại biểu hội đồng nhân dân, ủy ban mặt trận tổ quốc việt nam và các tổ chức thành viên của mặt trận giám sát hoạt động của viện kiểm sát nhân dân theo quy định của pháp luật.",1
"luật tổ chức viện kiểm sát nhân dân 2014: nhiệm vụ, quyền hạn của viện kiểm sát nhân dân khi thực hành quyền công tố trong giai đoạn xét xử vụ án hình sự: kháng nghị bản án, quyết định của tòa án trong trường hợp phát hiện oan, sai, bỏ lọt tội phạm, người phạm tội.",1
luật tố tụng hành chính 2015: nguồn chứng cứ: biên bản ghi kết quả thẩm định tại chỗ;,1
luật tố tụng hành chính 2015: thủ tục xét xử vắng mặt tất cả những người tham gia tố tụng: kiểm sát viên phát biểu ý kiến của viện kiểm sát.,1
bộ luật dân sự 2015: không áp dụng thời hiệu khởi kiện: tranh chấp về quyền sử dụng đất theo quy định của luật đất đai.,1
bộ luật dân sự 2015: thời hiệu: thời hiệu là thời hạn do luật quy định mà khi kết thúc thời hạn đó thì phát sinh hậu quả pháp lý đối với chủ thể theo điều kiện do luật quy định.,1
"luật giáo dục 2019: chính sách ưu đãi đối với trường dân lập, trường tư thục: trường dân lập, trường tư thục không được nhà nước giao hoặc cho thuê đất, giao hoặc cho thuê cơ sở vật chất, hỗ trợ ngân sách khi thực hiện nhiệm vụ do nhà nước đặt hàng, được hưởng các chính sách ưu đãi về thuế và tín dụng; được nhà nước bảo đảm kinh phí để thực hiện chính sách đối với người học quy định tại điều 85 của luật này.",0
bộ luật dân sự 2015: sửa chữa vật trong thời hạn bảo hành: bên bán không phải sửa chữa vật và bảo đảm vật có đủ các tiêu chuẩn chất lượng hoặc có đủ các đặc tính đã cam kết.,0
"luật trọng tài thương mại 2010: thay đổi trọng tài viên: kể từ khi không được chọn hoặc được chỉ định, trọng tài viên phải thông báo bằng văn bản cho trung tâm trọng tài hoặc hội đồng trọng tài và các bên về những tình tiết có thể ảnh hưởng đến tính khách quan, vô tư của mình.",0
"luật an ninh mạng 2018: phòng, chống khủng bố mạng: bộ quốc phòng chủ trì, phối hợp với bộ, ngành có liên quan triển khai công tác phòng, chống khủng bố mạng, áp dụng biện pháp xử lý khủng bố mạng xảy ra đối với hệ thống thông tin quân sự.",1
"luật phòng, chống ma túy 2021: trách nhiệm của bộ công an: chủ trì, phối hợp với cơ quan, tổ chức có liên quan trong phòng, chống ma túy; tổ chức tiếp nhận và xử lý thông tin tội phạm về ma túy; kiểm soát các hoạt động hợp pháp liên quan đến ma túy theo thẩm quyền.",1
"luật thanh tra 2022: tổ chức của thanh tra tổng cục, cục: tổ chức của thanh tra tổng cục, cục không được thực hiện theo quy định của pháp luật về tổ chức chính phủ và quy định khác của pháp luật có liên quan.",0
"bộ luật dân sự 2015: nội dung năng lực pháp luật dân sự của cá nhân: quyền sở hữu, quyền thừa kế và quyền khác đối với tài sản.",1
"luật hôn nhân và gia đình 2014: giao dịch với người thứ ba ngay tình liên quan đến tài khoản ngân hàng, tài khoản chứng khoán và động sản khác mà theo quy định của pháp luật không phải đăng ký quyền sở hữu, quyền sử dụng: trong giao dịch với người thứ ba ngay tình thì vợ, chồng đang chiếm hữu động sản mà theo quy định của pháp luật không phải đăng ký quyền sở hữu không được coi là người có quyền xác lập, thực hiện giao dịch liên quan đến tài sản đó trong trường hợp bộ luật dân sự có quy định về việc bảo vệ người thứ ba ngay tình.",0
"luật thanh tra 2022: yêu cầu đối tượng thanh tra cung cấp thông tin, tài liệu và báo cáo, giải trình: trong quá trình thanh tra, người ra quyết định thanh tra, trưởng đoàn thanh tra, thành viên khác của đoàn thanh tra là thanh tra viên có quyền yêu cầu đối tượng thanh tra cung cấp thông tin, tài liệu và báo cáo bằng văn bản, giải trình về vấn đề liên quan đến nội dung thanh tra.",1
bộ luật dân sự 2015: căn cứ chấm dứt nghĩa vụ: trường hợp khác do luật quy định.,1
"luật tố tụng hành chính 2015: giải thích từ ngữ: đương sự bao gồm người khởi kiện, người bị kiện, người có quyền lợi, nghĩa vụ liên quan.",1
"luật giáo dục 2019: quyền của người học: không được cấp văn bằng, chứng chỉ, xác nhận sau khi tốt nghiệp cấp học, trình độ đào tạo và hoàn thành chương trình giáo dục theo quy định.",0
